     0.000000000000E+00     0.139694326471E-20
     0.100000000000E+00     0.972100394050E-20
     0.200000000000E+00     0.649934612717E-19
     0.300000000000E+00     0.417501138664E-18
     0.400000000000E+00     0.257675715040E-17
     0.500000000000E+00     0.152798390938E-16
     0.600000000000E+00     0.870543074624E-16
     0.700000000000E+00     0.476531048186E-15
     0.800000000000E+00     0.250622458950E-14
     0.900000000000E+00     0.126641657773E-13
     0.100000000000E+01     0.614839600131E-13
     0.110000000000E+01     0.286797739420E-12
     0.120000000000E+01     0.128533826377E-11
     0.130000000000E+01     0.553460966293E-11
     0.140000000000E+01     0.228973489474E-10
     0.150000000000E+01     0.910148068023E-10
     0.160000000000E+01     0.347589540484E-09
     0.170000000000E+01     0.127540822348E-08
     0.180000000000E+01     0.449635262356E-08
     0.190000000000E+01     0.152299790557E-07
     0.200000000000E+01     0.495640684051E-07
     0.210000000000E+01     0.154975410283E-06
     0.220000000000E+01     0.465571616814E-06
     0.230000000000E+01     0.134381298267E-05
     0.240000000000E+01     0.372665317627E-05
     0.250000000000E+01     0.992950936052E-05
     0.260000000000E+01     0.254193491855E-04
     0.270000000000E+01     0.625215470791E-04
     0.280000000000E+01     0.147748403833E-03
     0.290000000000E+01     0.335462624207E-03
     0.300000000000E+01     0.731802545488E-03
     0.310000000000E+01     0.153381063137E-02
     0.320000000000E+01     0.308871618472E-02
     0.330000000000E+01     0.597602361813E-02
     0.340000000000E+01     0.111089963466E-01
     0.350000000000E+01     0.198410972953E-01
     0.360000000000E+01     0.340474583209E-01
     0.370000000000E+01     0.561347715557E-01
     0.380000000000E+01     0.889216288924E-01
     0.390000000000E+01     0.135335281491E+00
     0.400000000000E+01     0.197898700833E+00
     0.410000000000E+01     0.278037309647E+00
     0.420000000000E+01     0.375311106443E+00
     0.430000000000E+01     0.486752271652E+00
     0.440000000000E+01     0.606530666351E+00
     0.450000000000E+01     0.726149022579E+00
     0.460000000000E+01     0.835270226002E+00
     0.470000000000E+01     0.923116326332E+00
     0.480000000000E+01     0.980198681355E+00
     0.490000000000E+01     0.100000000000E+01
     0.500000000000E+01     0.980198681355E+00
     0.510000000000E+01     0.923116326332E+00
     0.520000000000E+01     0.835270226002E+00
     0.530000000000E+01     0.726149022579E+00
     0.540000000000E+01     0.606530666351E+00
     0.550000000000E+01     0.486752271652E+00
     0.560000000000E+01     0.375311106443E+00
     0.570000000000E+01     0.278037309647E+00
     0.580000000000E+01     0.197898700833E+00
     0.590000000000E+01     0.135335281491E+00
     0.600000000000E+01     0.889216288924E-01
     0.610000000000E+01     0.561347715557E-01
     0.620000000000E+01     0.340474583209E-01
     0.630000000000E+01     0.198410972953E-01
     0.640000000000E+01     0.111089963466E-01
     0.650000000000E+01     0.597602361813E-02
     0.660000000000E+01     0.308871618472E-02
     0.670000000000E+01     0.153381063137E-02
     0.680000000000E+01     0.731802545488E-03
     0.690000000000E+01     0.335462624207E-03
     0.700000000000E+01     0.147748403833E-03
     0.710000000000E+01     0.625215470791E-04
     0.720000000000E+01     0.254193491855E-04
     0.730000000000E+01     0.992950936052E-05
     0.740000000000E+01     0.372665317627E-05
     0.750000000000E+01     0.134381298267E-05
     0.760000000000E+01     0.465571616814E-06
     0.770000000000E+01     0.154975410283E-06
     0.780000000000E+01     0.495640684051E-07
     0.790000000000E+01     0.152299790557E-07
     0.800000000000E+01     0.449635262356E-08
     0.810000000000E+01     0.127540822348E-08
     0.820000000000E+01     0.347589540484E-09
     0.830000000000E+01     0.910148068023E-10
     0.840000000000E+01     0.228973489474E-10
     0.850000000000E+01     0.553460966293E-11
     0.860000000000E+01     0.128533826377E-11
     0.870000000000E+01     0.286797739420E-12
     0.880000000000E+01     0.614839600131E-13
     0.890000000000E+01     0.126641657773E-13
     0.900000000000E+01     0.250622458950E-14
     0.910000000000E+01     0.476531048186E-15
     0.920000000000E+01     0.870543074624E-16
     0.930000000000E+01     0.152798390938E-16
     0.940000000000E+01     0.257675715040E-17
     0.950000000000E+01     0.417501138664E-18
     0.960000000000E+01     0.649934612717E-19
     0.970000000000E+01     0.972100394050E-20
     0.980000000000E+01     0.139694326471E-20
     0.990000000000E+01     0.192874989335E-21
