     0.000000000000E+00     0.000000000000E+00
     0.200000000000E-01     0.174307190876E-36
     0.400000000000E-01     0.233471705885E-33
     0.600000000000E-01     0.227078378169E-30
     0.800000000000E-01     0.160381093895E-27
     0.100000000000E+00     0.822529427026E-25
     0.120000000000E+00     0.306317876495E-22
     0.140000000000E+00     0.828366291951E-20
     0.160000000000E+00     0.162665987697E-17
     0.180000000000E+00     0.231952269900E-15
     0.200000000000E+00     0.240173786620E-13
     0.220000000000E+00     0.180582632165E-11
     0.240000000000E+00     0.985949650504E-10
     0.260000000000E+00     0.390893510067E-08
     0.280000000000E+00     0.112534567675E-06
     0.300000000000E+00     0.235231074012E-05
     0.320000000000E+00     0.356536507270E-04
     0.340000000000E+00     0.386785901926E-03
     0.360000000000E+00     0.277354826804E-02
     0.380000000000E+00     0.106855247969E-01
     0.400000000000E+00     0.228284127754E-01
     0.420000000000E+00     0.369865218286E-01
     0.440000000000E+00     0.522852256608E-01
     0.460000000000E+00     0.683089189526E-01
     0.480000000000E+00     0.848304066691E-01
     0.500000000000E+00     0.101712716412E+00
     0.520000000000E+00     0.118867119599E+00
     0.540000000000E+00     0.136232837676E+00
     0.560000000000E+00     0.153766218546E+00
     0.580000000000E+00     0.171433711046E+00
     0.600000000000E+00     0.189135191008E+00
     0.620000000000E+00     0.160263478837E+00
     0.640000000000E+00     0.152932253933E-03
     0.660000000000E+00     0.235771640400E-05
     0.680000000000E+00     0.112547729444E-06
     0.700000000000E+00     0.390895696797E-08
     0.720000000000E+00     0.985949842158E-10
     0.740000000000E+00     0.180582633051E-11
     0.760000000000E+00     0.240173786642E-13
     0.780000000000E+00     0.231952269900E-15
     0.800000000000E+00     0.162665987697E-17
     0.820000000000E+00     0.828366291951E-20
     0.840000000000E+00     0.306317876495E-22
     0.860000000000E+00     0.822529427026E-25
     0.880000000000E+00     0.160381093895E-27
     0.900000000000E+00     0.227078378169E-30
     0.920000000000E+00     0.233471705885E-33
     0.940000000000E+00     0.174307190876E-36
     0.960000000000E+00     0.000000000000E+00
     0.980000000000E+00     0.000000000000E+00
