  0.680000000000E+00  0.000000000000E+00  0.417500693308E-01
  0.690000000000E+00  0.000000000000E+00  0.371585563000E-01
  0.700000000000E+00  0.000000000000E+00  0.327934610008E-01
  0.710000000000E+00  0.000000000000E+00  0.286890604722E-01
  0.720000000000E+00  0.000000000000E+00  0.248725897975E-01
  0.730000000000E+00  0.000000000000E+00  0.213637801790E-01
  0.740000000000E+00  0.000000000000E+00  0.181746708337E-01
  0.750000000000E+00  0.000000000000E+00  0.153097583774E-01
  0.760000000000E+00  0.000000000000E+00  0.127664006835E-01
  0.770000000000E+00  0.000000000000E+00  0.105355175632E-01
  0.780000000000E+00  0.000000000000E+00  0.860247141573E-02
  0.790000000000E+00  0.000000000000E+00  0.694812807302E-02
  0.800000000000E+00  0.000000000000E+00  0.554997549669E-02
  0.810000000000E+00  0.000000000000E+00  0.438328268148E-02
  0.820000000000E+00  0.000000000000E+00  0.342218924738E-02
  0.830000000000E+00  0.000000000000E+00  0.264071097043E-02
  0.840000000000E+00  0.000000000000E+00  0.201358858497E-02
  0.850000000000E+00  0.000000000000E+00  0.151698041678E-02
  0.860000000000E+00  0.000000000000E+00  0.112895848341E-02
  0.870000000000E+00  0.000000000000E+00  0.829858220295E-03
  0.880000000000E+00  0.000000000000E+00  0.602404409963E-03
  0.890000000000E+00  0.000000000000E+00  0.431819055354E-03
  0.900000000000E+00  0.000000000000E+00  0.305579651562E-03
  0.910000000000E+00  0.000000000000E+00  0.213547266563E-03
  0.920000000000E+00  0.000000000000E+00  0.147190913581E-03
  0.930000000000E+00  0.000000000000E+00  0.100353700167E-03
  0.940000000000E+00  0.000000000000E+00  0.671460186912E-04
  0.950000000000E+00  0.000000000000E+00  0.450048284345E-04
  0.960000000000E+00  0.000000000000E+00  0.286115733493E-04
  0.970000000000E+00  0.000000000000E+00  0.198947940741E-04
  0.980000000000E+00  0.000000000000E+00  0.102871749944E-04
  0.990000000000E+00  0.000000000000E+00  0.104210533747E-04
  0.000000000000E+00  0.100000000000E-01  0.159972679694E-04
  0.100000000000E-01  0.100000000000E-01  0.148993281564E-04
  0.200000000000E-01  0.100000000000E-01  0.288334440565E-04
  0.300000000000E-01  0.100000000000E-01  0.398596678436E-04
  0.400000000000E-01  0.100000000000E-01  0.614905052324E-04
  0.500000000000E-01  0.100000000000E-01  0.890272043513E-04
  0.600000000000E-01  0.100000000000E-01  0.129718590719E-03
  0.700000000000E-01  0.100000000000E-01  0.185028272249E-03
  0.800000000000E-01  0.100000000000E-01  0.261261607342E-03
  0.900000000000E-01  0.100000000000E-01  0.363612094251E-03
  0.100000000000E+00  0.100000000000E-01  0.499729059292E-03
  0.110000000000E+00  0.100000000000E-01  0.677812104005E-03
  0.120000000000E+00  0.100000000000E-01  0.907690239427E-03
  0.130000000000E+00  0.100000000000E-01  0.120013646977E-02
  0.140000000000E+00  0.100000000000E-01  0.156701064725E-02
  0.150000000000E+00  0.100000000000E-01  0.202080369407E-02
  0.160000000000E+00  0.100000000000E-01  0.257434048613E-02
  0.170000000000E+00  0.100000000000E-01  0.324024741332E-02
  0.180000000000E+00  0.100000000000E-01  0.403040639877E-02
  0.190000000000E+00  0.100000000000E-01  0.495532133811E-02
  0.200000000000E+00  0.100000000000E-01  0.602347717827E-02
  0.210000000000E+00  0.100000000000E-01  0.724071657863E-02
  0.220000000000E+00  0.100000000000E-01  0.860968427506E-02
  0.230000000000E+00  0.100000000000E-01  0.101293848822E-01
  0.240000000000E+00  0.100000000000E-01  0.117948852611E-01
  0.250000000000E+00  0.100000000000E-01  0.135972115019E-01
  0.260000000000E+00  0.100000000000E-01  0.155234211889E-01
  0.270000000000E+00  0.100000000000E-01  0.175569033958E-01
  0.280000000000E+00  0.100000000000E-01  0.196778379845E-01
  0.290000000000E+00  0.100000000000E-01  0.218638330913E-01
  0.300000000000E+00  0.100000000000E-01  0.240906742371E-01
  0.310000000000E+00  0.100000000000E-01  0.263331375121E-01
  0.320000000000E+00  0.100000000000E-01  0.285658425438E-01
  0.330000000000E+00  0.100000000000E-01  0.307640412507E-01
  0.340000000000E+00  0.100000000000E-01  0.329043707795E-01
  0.350000000000E+00  0.100000000000E-01  0.349654399474E-01
  0.360000000000E+00  0.100000000000E-01  0.369283288429E-01
  0.370000000000E+00  0.100000000000E-01  0.387768778123E-01
  0.380000000000E+00  0.100000000000E-01  0.404978537626E-01
  0.390000000000E+00  0.100000000000E-01  0.420809379157E-01
  0.400000000000E+00  0.100000000000E-01  0.435185804216E-01
  0.410000000000E+00  0.100000000000E-01  0.448057525593E-01
  0.420000000000E+00  0.100000000000E-01  0.459395758263E-01
  0.430000000000E+00  0.100000000000E-01  0.469189430768E-01
  0.440000000000E+00  0.100000000000E-01  0.477440377718E-01
  0.450000000000E+00  0.100000000000E-01  0.484159451319E-01
  0.460000000000E+00  0.100000000000E-01  0.489361723625E-01
  0.470000000000E+00  0.100000000000E-01  0.493063446011E-01
  0.480000000000E+00  0.100000000000E-01  0.495278208981E-01
  0.490000000000E+00  0.100000000000E-01  0.496015445414E-01
  0.500000000000E+00  0.100000000000E-01  0.495278208981E-01
  0.510000000000E+00  0.100000000000E-01  0.493063446011E-01
  0.520000000000E+00  0.100000000000E-01  0.489361723625E-01
  0.530000000000E+00  0.100000000000E-01  0.484159451319E-01
  0.540000000000E+00  0.100000000000E-01  0.477440377718E-01
  0.550000000000E+00  0.100000000000E-01  0.469189430768E-01
  0.560000000000E+00  0.100000000000E-01  0.459395758263E-01
  0.570000000000E+00  0.100000000000E-01  0.448057525593E-01
  0.580000000000E+00  0.100000000000E-01  0.435185804216E-01
  0.590000000000E+00  0.100000000000E-01  0.420809379157E-01
  0.600000000000E+00  0.100000000000E-01  0.404978537626E-01
  0.610000000000E+00  0.100000000000E-01  0.387768778123E-01
  0.620000000000E+00  0.100000000000E-01  0.369283288429E-01
  0.630000000000E+00  0.100000000000E-01  0.349654399474E-01
  0.640000000000E+00  0.100000000000E-01  0.329043707795E-01
  0.650000000000E+00  0.100000000000E-01  0.307640412507E-01
  0.660000000000E+00  0.100000000000E-01  0.285658425438E-01
  0.670000000000E+00  0.100000000000E-01  0.263331375121E-01
  0.680000000000E+00  0.100000000000E-01  0.240906742371E-01
  0.690000000000E+00  0.100000000000E-01  0.218638330913E-01
  0.700000000000E+00  0.100000000000E-01  0.196778379845E-01
  0.710000000000E+00  0.100000000000E-01  0.175569033959E-01
  0.720000000000E+00  0.100000000000E-01  0.155234211887E-01
  0.730000000000E+00  0.100000000000E-01  0.135972115025E-01
  0.740000000000E+00  0.100000000000E-01  0.117948852598E-01
  0.750000000000E+00  0.100000000000E-01  0.101293848849E-01
  0.760000000000E+00  0.100000000000E-01  0.860968426901E-02
  0.770000000000E+00  0.100000000000E-01  0.724071659175E-02
  0.780000000000E+00  0.100000000000E-01  0.602347715029E-02
  0.790000000000E+00  0.100000000000E-01  0.495532139703E-02
  0.800000000000E+00  0.100000000000E-01  0.403040627639E-02
  0.810000000000E+00  0.100000000000E-01  0.324024766416E-02
  0.820000000000E+00  0.100000000000E-01  0.257433997892E-02
  0.830000000000E+00  0.100000000000E-01  0.202080470604E-02
  0.840000000000E+00  0.100000000000E-01  0.156700865528E-02
  0.850000000000E+00  0.100000000000E-01  0.120014033835E-02
  0.860000000000E+00  0.100000000000E-01  0.907682827213E-03
  0.870000000000E+00  0.100000000000E-01  0.677826115112E-03
  0.880000000000E+00  0.100000000000E-01  0.499702931041E-03
  0.890000000000E+00  0.100000000000E-01  0.363660162353E-03
  0.900000000000E+00  0.100000000000E-01  0.261174369808E-03
  0.910000000000E+00  0.100000000000E-01  0.185184459188E-03
  0.920000000000E+00  0.100000000000E-01  0.129442739212E-03
  0.930000000000E+00  0.100000000000E-01  0.895078138398E-04
  0.940000000000E+00  0.100000000000E-01  0.606644805312E-04
  0.950000000000E+00  0.100000000000E-01  0.412601487455E-04
  0.960000000000E+00  0.100000000000E-01  0.264911282506E-04
  0.970000000000E+00  0.100000000000E-01  0.187638955017E-04
  0.980000000000E+00  0.100000000000E-01  0.970730876581E-05
  0.990000000000E+00  0.100000000000E-01  0.100993468129E-04
  0.000000000000E+00  0.200000000000E-01  0.309478570524E-04
  0.100000000000E-01  0.200000000000E-01  0.288334440565E-04
  0.200000000000E-01  0.200000000000E-01  0.558183722985E-04
  0.300000000000E-01  0.200000000000E-01  0.772112279353E-04
  0.400000000000E-01  0.200000000000E-01  0.119197897381E-03
  0.500000000000E-01  0.200000000000E-01  0.172739956635E-03
  0.600000000000E-01  0.200000000000E-01  0.251974638361E-03
  0.700000000000E-01  0.200000000000E-01  0.359891725811E-03
  0.800000000000E-01  0.200000000000E-01  0.508956250340E-03
  0.900000000000E-01  0.200000000000E-01  0.709603775869E-03
  0.100000000000E+00  0.200000000000E-01  0.977214639170E-03
  0.110000000000E+00  0.200000000000E-01  0.132847765016E-02
  0.120000000000E+00  0.200000000000E-01  0.178356583609E-02
  0.130000000000E+00  0.200000000000E-01  0.236489384043E-02
  0.140000000000E+00  0.200000000000E-01  0.309749737443E-02
  0.150000000000E+00  0.200000000000E-01  0.400825359923E-02
  0.160000000000E+00  0.200000000000E-01  0.512540671436E-02
  0.170000000000E+00  0.200000000000E-01  0.647762799201E-02
  0.180000000000E+00  0.200000000000E-01  0.809302182645E-02
  0.190000000000E+00  0.200000000000E-01  0.999793118598E-02
  0.200000000000E+00  0.200000000000E-01  0.122156742448E-01
  0.210000000000E+00  0.200000000000E-01  0.147652607293E-01
  0.220000000000E+00  0.200000000000E-01  0.176601626948E-01
  0.230000000000E+00  0.200000000000E-01  0.209072366507E-01
  0.240000000000E+00  0.200000000000E-01  0.245058492163E-01
  0.250000000000E+00  0.200000000000E-01  0.284473030076E-01
  0.260000000000E+00  0.200000000000E-01  0.327145730452E-01
  0.270000000000E+00  0.200000000000E-01  0.372824024594E-01
  0.280000000000E+00  0.200000000000E-01  0.421177595488E-01
  0.290000000000E+00  0.200000000000E-01  0.471805796933E-01
  0.300000000000E+00  0.200000000000E-01  0.524248422283E-01
  0.310000000000E+00  0.200000000000E-01  0.577997816241E-01
  0.320000000000E+00  0.200000000000E-01  0.632513149752E-01
  0.330000000000E+00  0.200000000000E-01  0.687234340307E-01
  0.340000000000E+00  0.200000000000E-01  0.741596604323E-01
  0.350000000000E+00  0.200000000000E-01  0.795043231467E-01
  0.360000000000E+00  0.200000000000E-01  0.847037557548E-01
  0.370000000000E+00  0.200000000000E-01  0.897072555618E-01
  0.380000000000E+00  0.200000000000E-01  0.944678438978E-01
  0.390000000000E+00  0.200000000000E-01  0.989428139952E-01
  0.400000000000E+00  0.200000000000E-01  0.103094029836E+00
  0.410000000000E+00  0.200000000000E-01  0.106888079249E+00
  0.420000000000E+00  0.200000000000E-01  0.110296197478E+00
  0.430000000000E+00  0.200000000000E-01  0.113294122675E+00
  0.440000000000E+00  0.200000000000E-01  0.115861791577E+00
  0.450000000000E+00  0.200000000000E-01  0.117983046424E+00
  0.460000000000E+00  0.200000000000E-01  0.119645251277E+00
  0.470000000000E+00  0.200000000000E-01  0.120838998023E+00
  0.480000000000E+00  0.200000000000E-01  0.121557776020E+00
  0.490000000000E+00  0.200000000000E-01  0.121797788842E+00
  0.500000000000E+00  0.200000000000E-01  0.121557776020E+00
  0.510000000000E+00  0.200000000000E-01  0.120838998023E+00
  0.520000000000E+00  0.200000000000E-01  0.119645251277E+00
  0.530000000000E+00  0.200000000000E-01  0.117983046424E+00
  0.540000000000E+00  0.200000000000E-01  0.115861791577E+00
  0.550000000000E+00  0.200000000000E-01  0.113294122675E+00
  0.560000000000E+00  0.200000000000E-01  0.110296197478E+00
  0.570000000000E+00  0.200000000000E-01  0.106888079249E+00
  0.580000000000E+00  0.200000000000E-01  0.103094029836E+00
  0.590000000000E+00  0.200000000000E-01  0.989428139952E-01
  0.600000000000E+00  0.200000000000E-01  0.944678438978E-01
  0.610000000000E+00  0.200000000000E-01  0.897072555618E-01
  0.620000000000E+00  0.200000000000E-01  0.847037557548E-01
  0.630000000000E+00  0.200000000000E-01  0.795043231467E-01
  0.640000000000E+00  0.200000000000E-01  0.741596604323E-01
  0.650000000000E+00  0.200000000000E-01  0.687234340307E-01
  0.660000000000E+00  0.200000000000E-01  0.632513149752E-01
  0.670000000000E+00  0.200000000000E-01  0.577997816241E-01
  0.680000000000E+00  0.200000000000E-01  0.524248422283E-01
  0.690000000000E+00  0.200000000000E-01  0.471805796934E-01
  0.700000000000E+00  0.200000000000E-01  0.421177595487E-01
  0.710000000000E+00  0.200000000000E-01  0.372824024596E-01
  0.720000000000E+00  0.200000000000E-01  0.327145730447E-01
  0.730000000000E+00  0.200000000000E-01  0.284473030087E-01
  0.740000000000E+00  0.200000000000E-01  0.245058492138E-01
  0.750000000000E+00  0.200000000000E-01  0.209072366562E-01
  0.760000000000E+00  0.200000000000E-01  0.176601626828E-01
  0.770000000000E+00  0.200000000000E-01  0.147652607552E-01
  0.780000000000E+00  0.200000000000E-01  0.122156741896E-01
  0.790000000000E+00  0.200000000000E-01  0.999793130196E-02
  0.800000000000E+00  0.200000000000E-01  0.809302158591E-02
  0.810000000000E+00  0.200000000000E-01  0.647762848439E-02
  0.820000000000E+00  0.200000000000E-01  0.512540572009E-02
  0.830000000000E+00  0.200000000000E-01  0.400825558047E-02
  0.840000000000E+00  0.200000000000E-01  0.309749347938E-02
  0.850000000000E+00  0.200000000000E-01  0.236490139595E-02
  0.860000000000E+00  0.200000000000E-01  0.178355137623E-02
  0.870000000000E+00  0.200000000000E-01  0.132850495343E-02
  0.880000000000E+00  0.200000000000E-01  0.977163776029E-03
  0.890000000000E+00  0.200000000000E-01  0.709697257630E-03
  0.900000000000E+00  0.200000000000E-01  0.508786746916E-03
  0.910000000000E+00  0.200000000000E-01  0.360194943988E-03
  0.920000000000E+00  0.200000000000E-01  0.251439515343E-03
  0.930000000000E+00  0.200000000000E-01  0.173671649688E-03
  0.940000000000E+00  0.200000000000E-01  0.117597555302E-03
  0.950000000000E+00  0.200000000000E-01  0.799231401160E-04
  0.960000000000E+00  0.200000000000E-01  0.512845464859E-04
  0.970000000000E+00  0.200000000000E-01  0.363114552032E-04
  0.980000000000E+00  0.200000000000E-01  0.187790734526E-04
  0.990000000000E+00  0.200000000000E-01  0.195369994479E-04
  0.000000000000E+00  0.300000000000E-01  0.436230139695E-04
  0.100000000000E-01  0.300000000000E-01  0.398596678436E-04
  0.200000000000E-01  0.300000000000E-01  0.772112279353E-04
  0.300000000000E-01  0.300000000000E-01  0.105352065808E-03
  0.400000000000E-01  0.300000000000E-01  0.161580509933E-03
  0.500000000000E-01  0.300000000000E-01  0.231672417404E-03
  0.600000000000E-01  0.300000000000E-01  0.334894954433E-03
  0.700000000000E-01  0.300000000000E-01  0.473464500105E-03
  0.800000000000E-01  0.300000000000E-01  0.662861012762E-03
  0.900000000000E-01  0.300000000000E-01  0.914490997235E-03
  0.100000000000E+00  0.300000000000E-01  0.124590922056E-02
  0.110000000000E+00  0.300000000000E-01  0.167508969959E-02
  0.120000000000E+00  0.300000000000E-01  0.222349177845E-02
  0.130000000000E+00  0.300000000000E-01  0.291395330112E-02
  0.140000000000E+00  0.300000000000E-01  0.377112262386E-02
  0.150000000000E+00  0.300000000000E-01  0.482018844076E-02
  0.160000000000E+00  0.300000000000E-01  0.608620045655E-02
  0.170000000000E+00  0.300000000000E-01  0.759280091159E-02
  0.180000000000E+00  0.300000000000E-01  0.936104466939E-02
  0.190000000000E+00  0.300000000000E-01  0.114080647206E-01
  0.200000000000E+00  0.300000000000E-01  0.137458189123E-01
  0.210000000000E+00  0.300000000000E-01  0.163799436190E-01
  0.220000000000E+00  0.300000000000E-01  0.193088327216E-01
  0.230000000000E+00  0.300000000000E-01  0.225230270653E-01
  0.240000000000E+00  0.300000000000E-01  0.260049537138E-01
  0.250000000000E+00  0.300000000000E-01  0.297290982103E-01
  0.260000000000E+00  0.300000000000E-01  0.336625637285E-01
  0.270000000000E+00  0.300000000000E-01  0.377660371135E-01
  0.280000000000E+00  0.300000000000E-01  0.419950857108E-01
  0.290000000000E+00  0.300000000000E-01  0.463016886336E-01
  0.300000000000E+00  0.300000000000E-01  0.506359542281E-01
  0.310000000000E+00  0.300000000000E-01  0.549478319617E-01
  0.320000000000E+00  0.300000000000E-01  0.591888201280E-01
  0.330000000000E+00  0.300000000000E-01  0.633134453276E-01
  0.340000000000E+00  0.300000000000E-01  0.672805732472E-01
  0.350000000000E+00  0.300000000000E-01  0.710543521383E-01
  0.360000000000E+00  0.300000000000E-01  0.746048796698E-01
  0.370000000000E+00  0.300000000000E-01  0.779085000933E-01
  0.380000000000E+00  0.300000000000E-01  0.809477726148E-01
  0.390000000000E+00  0.300000000000E-01  0.837111798443E-01
  0.400000000000E+00  0.300000000000E-01  0.861925300113E-01
  0.410000000000E+00  0.300000000000E-01  0.883902510152E-01
  0.420000000000E+00  0.300000000000E-01  0.903064453870E-01
  0.430000000000E+00  0.300000000000E-01  0.919459881632E-01
  0.440000000000E+00  0.300000000000E-01  0.933154889587E-01
  0.450000000000E+00  0.300000000000E-01  0.944224090017E-01
  0.460000000000E+00  0.300000000000E-01  0.952741296181E-01
  0.470000000000E+00  0.300000000000E-01  0.958772495337E-01
  0.480000000000E+00  0.300000000000E-01  0.962369219188E-01
  0.490000000000E+00  0.300000000000E-01  0.963564407048E-01
  0.500000000000E+00  0.300000000000E-01  0.962369219188E-01
  0.510000000000E+00  0.300000000000E-01  0.958772495337E-01
  0.520000000000E+00  0.300000000000E-01  0.952741296181E-01
  0.530000000000E+00  0.300000000000E-01  0.944224090017E-01
  0.540000000000E+00  0.300000000000E-01  0.933154889587E-01
  0.550000000000E+00  0.300000000000E-01  0.919459881632E-01
  0.560000000000E+00  0.300000000000E-01  0.903064453870E-01
  0.570000000000E+00  0.300000000000E-01  0.883902510152E-01
  0.580000000000E+00  0.300000000000E-01  0.861925300113E-01
  0.590000000000E+00  0.300000000000E-01  0.837111798443E-01
  0.600000000000E+00  0.300000000000E-01  0.809477726148E-01
  0.610000000000E+00  0.300000000000E-01  0.779085000933E-01
  0.620000000000E+00  0.300000000000E-01  0.746048796698E-01
  0.630000000000E+00  0.300000000000E-01  0.710543521383E-01
  0.640000000000E+00  0.300000000000E-01  0.672805732472E-01
  0.650000000000E+00  0.300000000000E-01  0.633134453276E-01
  0.660000000000E+00  0.300000000000E-01  0.591888201280E-01
  0.670000000000E+00  0.300000000000E-01  0.549478319617E-01
  0.680000000000E+00  0.300000000000E-01  0.506359542281E-01
  0.690000000000E+00  0.300000000000E-01  0.463016886336E-01
  0.700000000000E+00  0.300000000000E-01  0.419950857106E-01
  0.710000000000E+00  0.300000000000E-01  0.377660371138E-01
  0.720000000000E+00  0.300000000000E-01  0.336625637277E-01
  0.730000000000E+00  0.300000000000E-01  0.297290982121E-01
  0.740000000000E+00  0.300000000000E-01  0.260049537097E-01
  0.750000000000E+00  0.300000000000E-01  0.225230270743E-01
  0.760000000000E+00  0.300000000000E-01  0.193088327019E-01
  0.770000000000E+00  0.300000000000E-01  0.163799436613E-01
  0.780000000000E+00  0.300000000000E-01  0.137458188228E-01
  0.790000000000E+00  0.300000000000E-01  0.114080649079E-01
  0.800000000000E+00  0.300000000000E-01  0.936104428291E-02
  0.810000000000E+00  0.300000000000E-01  0.759280169843E-02
  0.820000000000E+00  0.300000000000E-01  0.608619887626E-02
  0.830000000000E+00  0.300000000000E-01  0.482019157224E-02
  0.840000000000E+00  0.300000000000E-01  0.377111650213E-02
  0.850000000000E+00  0.300000000000E-01  0.291396510762E-02
  0.860000000000E+00  0.300000000000E-01  0.222346931535E-02
  0.870000000000E+00  0.300000000000E-01  0.167513186106E-02
  0.880000000000E+00  0.300000000000E-01  0.124583115728E-02
  0.890000000000E+00  0.300000000000E-01  0.914633576506E-03
  0.900000000000E+00  0.300000000000E-01  0.662604129395E-03
  0.910000000000E+00  0.300000000000E-01  0.473921041400E-03
  0.920000000000E+00  0.300000000000E-01  0.334094598893E-03
  0.930000000000E+00  0.300000000000E-01  0.233056434150E-03
  0.940000000000E+00  0.300000000000E-01  0.159219746252E-03
  0.950000000000E+00  0.300000000000E-01  0.109324128213E-03
  0.960000000000E+00  0.300000000000E-01  0.706189946234E-04
  0.970000000000E+00  0.300000000000E-01  0.506517470346E-04
  0.980000000000E+00  0.300000000000E-01  0.261953930327E-04
  0.990000000000E+00  0.300000000000E-01  0.277612294638E-04
  0.000000000000E+00  0.400000000000E-01  0.679524281114E-04
  0.100000000000E-01  0.400000000000E-01  0.614905052324E-04
  0.200000000000E-01  0.400000000000E-01  0.119197897381E-03
  0.300000000000E-01  0.400000000000E-01  0.161580509933E-03
  0.400000000000E-01  0.400000000000E-01  0.247156715814E-03
  0.500000000000E-01  0.400000000000E-01  0.352707965226E-03
  0.600000000000E-01  0.400000000000E-01  0.507991973551E-03
  0.700000000000E-01  0.400000000000E-01  0.715237632346E-03
  0.800000000000E-01  0.400000000000E-01  0.997514375613E-03
  0.900000000000E-01  0.400000000000E-01  0.137085082470E-02
  0.100000000000E+00  0.400000000000E-01  0.186063635423E-02
  0.110000000000E+00  0.400000000000E-01  0.249231733354E-02
  0.120000000000E+00  0.400000000000E-01  0.329636403768E-02
  0.130000000000E+00  0.400000000000E-01  0.430487840860E-02
  0.140000000000E+00  0.400000000000E-01  0.555239574391E-02
  0.150000000000E+00  0.400000000000E-01  0.707397516912E-02
  0.160000000000E+00  0.400000000000E-01  0.890432526337E-02
  0.170000000000E+00  0.400000000000E-01  0.110760382844E-01
  0.180000000000E+00  0.400000000000E-01  0.136180288934E-01
  0.190000000000E+00  0.400000000000E-01  0.165537603937E-01
  0.200000000000E+00  0.400000000000E-01  0.198996257005E-01
  0.210000000000E+00  0.400000000000E-01  0.236634803365E-01
  0.220000000000E+00  0.400000000000E-01  0.278435031504E-01
  0.230000000000E+00  0.400000000000E-01  0.324274563371E-01
  0.240000000000E+00  0.400000000000E-01  0.373924327753E-01
  0.250000000000E+00  0.400000000000E-01  0.427050995873E-01
  0.260000000000E+00  0.400000000000E-01  0.483225059253E-01
  0.270000000000E+00  0.400000000000E-01  0.541932699105E-01
  0.280000000000E+00  0.400000000000E-01  0.602592778057E-01
  0.290000000000E+00  0.400000000000E-01  0.664575316525E-01
  0.300000000000E+00  0.400000000000E-01  0.727222771556E-01
  0.310000000000E+00  0.400000000000E-01  0.789870653924E-01
  0.320000000000E+00  0.400000000000E-01  0.851867752855E-01
  0.330000000000E+00  0.400000000000E-01  0.912594072212E-01
  0.340000000000E+00  0.400000000000E-01  0.971475626781E-01
  0.350000000000E+00  0.400000000000E-01  0.102799654640E+00
  0.360000000000E+00  0.400000000000E-01  0.108170605123E+00
  0.370000000000E+00  0.400000000000E-01  0.113222351541E+00
  0.380000000000E+00  0.400000000000E-01  0.117923774064E+00
  0.390000000000E+00  0.400000000000E-01  0.122250559256E+00
  0.400000000000E+00  0.400000000000E-01  0.126184564090E+00
  0.410000000000E+00  0.400000000000E-01  0.129713203207E+00
  0.420000000000E+00  0.400000000000E-01  0.132828514626E+00
  0.430000000000E+00  0.400000000000E-01  0.135526326532E+00
  0.440000000000E+00  0.400000000000E-01  0.137805251569E+00
  0.450000000000E+00  0.400000000000E-01  0.139665871459E+00
  0.460000000000E+00  0.400000000000E-01  0.141109844142E+00
  0.470000000000E+00  0.400000000000E-01  0.142139260055E+00
  0.480000000000E+00  0.400000000000E-01  0.142756022447E+00
  0.490000000000E+00  0.400000000000E-01  0.142961457243E+00
  0.500000000000E+00  0.400000000000E-01  0.142756022447E+00
